"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xbca6ac44372c1336a9c771503cb569892421b6f19b485637580be0800b4c784b","1615423704","2021-03-11 00:48:24","0x0928bd64f3c896660c0f32e990bc203caf360a0a","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x6a9581d97107e7e96ccd26b91deadd938835d5f74bf1ce4675cc9c204b5e69eb","1615427975","2021-03-11 01:59:35","0x91774f699ec75833b3297a2cec75df1b8472c4e3","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xf8c3f47fa02c8741bb72ed02a79b555f687a2f29cccda124a042a1a5bdca5f71","1615429789","2021-03-11 02:29:49","0x3c21b5c1016856604c0efe0b247c81147adc57cb","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x0af348bb184711a09c707138feb8944d90c03b22acac39c1ea6c4e28326260b0","1615430909","2021-03-11 02:48:29","0x2d4d486f09e008ca52b676ec65687a4f6338b56d","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.475","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x554d4faeba91af4bcdc23aaf082b808e2cb3e013aee52b438882a4c12a931db2","1615431244","2021-03-11 02:54:04","0xf062b3ab33a518ef57e0039379a128caf2e01ad8","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","1","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xeebe968261a0cc51cef84f8dbc5e2a2461147764d0c50d1a33faa8e8f3de6afe","1615432772","2021-03-11 03:19:32","0x1028a8bfba4ad62caf408fc6c541f42a9015b0c0","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","1.9","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xdf67066fbabf4e0fef68bb905962e80d0cdd895172d5265a0c2a17f0cb338060","1615436078","2021-03-11 04:14:38","0x627a067ce61d130c6eb1595d2c08a13f95a236da","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","9.5","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xb2e4230f112414c68a7701e762240378fc62c35b85ee27131bb9ee5f9de25b0e","1615439412","2021-03-11 05:10:12","0x9c365d7cf431df90dc9d839bd3bd4d09fa73cf16","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x70347df429662d7c60188aa4d26ddf00e2d1259a090216447d0fa2de9c2df211","1615442333","2021-03-11 05:58:53","0x376955c79b654e1f80733d127394d8008e953882","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.475","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x0beaf6122c1a3e81b466d77e9b0e278fc633e76ca2dea51bc2c7bfc88149fdcc","1615442405","2021-03-11 06:00:05","0x9a388fa5e5de56ca3d5fed40918b7025f03a505e","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x2a9305fb72acf5b69da498f4119579e91dce7e3ec1df7cf626e507f95b2ffa2d","1615444198","2021-03-11 06:29:58","0xaafc32040657d33f317544aaf0f1281d83bc4deb","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xf0483c5a9707c460730b9ed2cb469511e666d502c2017d37e53107eb7cc1af87","1615446579","2021-03-11 07:09:39","0x2790623f43a37f4537ca029491de621477546190","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x55e2979809f86f0bb06da62f37cbdb392a9fbe5784f76084ccdf43b2a8bb8a42","1615449280","2021-03-11 07:54:40","0x8670dff3aaa1f09c4f5e59d44389ee5d3ad3fcbf","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x3d8208c228e2dad6d8e7cf98324bdc7f18ead6c1674c9f6410c3a60857e264bd","1615451655","2021-03-11 08:34:15","0x890d364ea74432d91a79c099cd3e8da7690233d1","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xf03b7dceeeabe885d794d4427b75fc5d9857d865a9aeb31d7013b59329ef04d5","1615460886","2021-03-11 11:08:06","0x8f8d88cdb5de44209d9751d97e7b9cf6b7624416","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x1b3d9336e89f05409cb7114ece25118f570e198596cb42b00c8c95340300623a","1615463465","2021-03-11 11:51:05","0xc208934e867dfcdc10e5ab58b631d2c3185edbc9","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","1.425","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x8f53958247b1dc393ec33c45c56fa2f0319527b8c45aa57ab08307f48d4b05c2","1615473770","2021-03-11 14:42:50","0x65cac1fc7489f7b08156e2e95db4cb35c7c29b4f","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xaf0f2a892843e0be8e0df469387f75394b844e77674bf770425ee7a38a7ce4b0","1615477203","2021-03-11 15:40:03","0x47c513f471941d73c53a3abb8bf95ada5efc7d42","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","47.5","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb723198d636ade1ed51542b32d2d28456c9b0c74ceb8772f9c706347b3998994","1615485180","2021-03-11 17:53:00","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0x3c68319b15bc0145ce111636f6d8043acf4d59f6","10,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xabac1d8112898b253e7e60d1fdbe2ba18ca55371ce8e424d7c80f0224c69ab52","1615485307","2021-03-11 17:55:07","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0x3c68319b15bc0145ce111636f6d8043acf4d59f6","3,000","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xfd8381479b6d59379d1d41ecb746d54456f852d4e5f9757bc9348db1603d4476","1615492507","2021-03-11 19:55:07","0x8dfcc80aa3f4704966e1e3beb27dbbc7534b6263","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xc53d085c2b93d050b8bd3accebfbe0408d594448e52093fd0dc5ec7fbb83d7d9","1615507027","2021-03-11 23:57:07","0x21e46be8e0888060fe5d3fd59d630d167da920f4","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xbaa3cf3f000816789b63c81cf8c360488d67620fa39fcf99189d993ec350acb5","1615516987","2021-03-12 02:43:07","0xc4fa60af2406bbc0ab74f3a35bf541484e101351","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xe97146738f34ca0ab21a13585d069925a45c77661eaf5ae1d5d6a3839c597ab9","1615517077","2021-03-12 02:44:37","0xc57d829c6d49362f95cf28678a75f936aa5a6bde","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x8a5a41fcf8a9c190399deb6b4068f77032ce7679fe75c32fa05dd92db62d472c","1615517083","2021-03-12 02:44:43","0x26febdc1667057d4f1949984a5043ba945674cb4","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x0acf80750d7151aff51111c511ee2a07a98ea29d864d388f4d51d53540920f14","1615518327","2021-03-12 03:05:27","0x49e53fb3d5bf1532febad88a1979e33a94844d1d","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","5","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xdae55ebd591b3b38565d58900585a7eabb94fa7de10e20aed59bd5e6c7fc12f7","1615523240","2021-03-12 04:27:20","0xa55156ae5fe0528e567223070fb48c0cbf87789c","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x10b12728ceb31a66b2e561b465a8407f4dbbd7b736a572f283a0afd894c0361e","1615524345","2021-03-12 04:45:45","0x141711dd6fe5439d6445f402d00ae5f38e13b543","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x76abae5808f7b7c8a2850f4ebfd8302271e0634cb3c40afd2ba4e10d18663fa6","1615530022","2021-03-12 06:20:22","0x5f8e696889c74bc6342ebd529e8b3bb9a6b98888","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","47.5","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x006819275467eb9c00ae1a4fb592ac373afa5be2e4991091d8ac72ddb461fe15","1615546354","2021-03-12 10:52:34","0xf1f53980c49824098b78ca4c3eabd4e85b536b82","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.19","0x69af81e73a73b40adf4f3d4223cd9b1ece623074","Mask Network","MASK",""
"0x74f226f09525f81ea6bfad59612d6a24ba7987b9a4fb9b321eebc61e83d52995","1615553160","2021-03-12 12:46:00","0xb0f9aa71728b65dde8791d113ed88a77a7a88be2","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xa4850cb92da56726c6b12e0320243548226aff7b87f1e72ce3b6d8b3d4c92a4c","1615564315","2021-03-12 15:51:55","0x37e9b94d6b74369ff0d33b19428d9ff22e840afc","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","5","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xd42d8f959ad9fbbab8e4b6641245765bbc897da4025a666bf6424b0f4e9b9f75","1615565369","2021-03-12 16:09:29","0xadeeb9d09b8bcee10943198fb6f6a4229bab3675","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x91abd26dfd5018275e8e935ee16dc297da6a49deafb6358eda676168a7f20f71","1615602388","2021-03-13 02:26:28","0x0696cca4f346552e2a8b822ce9afa50413976a0f","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xbf289f4da106d55d08b00bfbbcc057b3f384b91388460700bf85d5489249fd0b","1615602721","2021-03-13 02:32:01","0xe34f30de824f1ff81fbfb3343ee5014bcdc5c933","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","3.8","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x080da11302b7e2a5e5cd3de1f2075fed51008fcea3c8c980da09d90595257599","1615605424","2021-03-13 03:17:04","0xe4eabd0975ef433d2d7bcf1e767fb30c1c882e87","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x90443eee39efe210693935393982754be5b64b00849c9d78c4a65665eecd5d95","1615605992","2021-03-13 03:26:32","0x65cac1fc7489f7b08156e2e95db4cb35c7c29b4f","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x28a997f10bf5a3ea644798fb786346845c2478d817df450db874018fe12e2bd5","1615615724","2021-03-13 06:08:44","0xbc832776a6e9342f7ae92036e2dc76a00b9630ec","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x40d532cd871ff33321578118a997276baf89deca6cf50af6949f3d8a23dd4e44","1615617084","2021-03-13 06:31:24","0x86ce032489383ec0564bad2ed868048f0b1030f2","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","7.6","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x8bfb956b46c39215272a5d318aff4186d9c88224476229e12ece1350fda404fd","1615617346","2021-03-13 06:35:46","0x6fd3ba02d46f0cd64dc40dc945d2229ea5824255","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","28.5","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x44109aa8f101edafbfaa9e9442c11d6f73d56d80437ee74dbeaf5b9f5d317bdd","1615624534","2021-03-13 08:35:34","0xf3fd67acb8a12f2d782d82455a6ab5c9d81cfa37","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","1.3095","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x1429a288d88e7e43c917751baa37c7bc1ffe0a576a1fd6eca6099ec851a5b57b","1615626653","2021-03-13 09:10:53","0x7562e37f4458f84fbffa3f1bffc4f0e8118f4cec","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x18a2fc43d710a2680ae69f8eecdb9b3cfc1e70e37f722b9d5a598e7e2c753986","1615627793","2021-03-13 09:29:53","0x80981e56e4b23e5c29918a5cab64fa32251bd390","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.98","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x592b0786450ebb53af4aac1943bc959d59bf84f9968c357c5c6dc37ac29bb1d2","1615629813","2021-03-13 10:03:33","0x6f7b3ec82a000c5a310636d7f7549df425666666","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","2.375","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x7dd118280a63c035439786d4a72ce7c88867b3cd2bac1b58da816fa1fab6f7a1","1615638504","2021-03-13 12:28:24","0x4528e34e92aafded02c9b3a7325ca338a3175aa6","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","1","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x75e3cbd20ce7999bfc3c9da98cf9025a3e7251c86058527cfe887ed0621d9955","1615639461","2021-03-13 12:44:21","0x21606ee18fc1c9b398c25f56e98e6035ab434299","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x90f434008fec31c78808fc4ef10cd97cb35851a6022ed66ad72e04d65155e387","1615655497","2021-03-13 17:11:37","0x32accaefa35620b51c061901aff1b74991e7322b","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x4597c1c00a5f10fccce07af8ce978ee8eea111b37ec24b3836af2d183dbb5d07","1615664457","2021-03-13 19:40:57","0x7450fb048bd81d69c27676b93129f611af948c28","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x2c43e6ba032e5c2a9ce8278f8fc3b3a9d5397bfb29a1f29c0a6bbd9e8e0d3914","1615687610","2021-03-14 02:06:50","0x98a3fb2938cfdf88994b4d7b5171ded78a621b67","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xadd9c6a3bcedb17e416a554865b00e78fd908fd024a0cf8d2ee54896727d093b","1615695808","2021-03-14 04:23:28","0xa9d89a5caf6480496acc8f4096fe254f24329ef0","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x1b056d6b9e6d88b12cfed90f8e1506c63156433317b97910278b9632508e6a8b","1615698884","2021-03-14 05:14:44","0x5ac048824a19d5eb17e7ef2b56ef0bce5e383678","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.665","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xae50c66771b60c1963e53c5142b936c67abf737da4c4c53c58051b35f42e85ee","1615698887","2021-03-14 05:14:47","0x428700e86c104f4ee8139a69ecdca09e843f6297","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","15","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x2e2b562ae0210af982a9fdd45c26346d506266b90dde68f2de0f123d4de5513e","1615705966","2021-03-14 07:12:46","0xdaaa47da50c945bc97602cafe755cc2520ef2767","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","1.14","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x868be0501a5f37a8863e10d61cab2f54b2f827a380ed3dd8ae114916c3f605c7","1615711320","2021-03-14 08:42:00","0x428700e86c104f4ee8139a69ecdca09e843f6297","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","15","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xd57899a298b1602656924c8a3c27cfeee5ad988e483c3cfb58b4cdcbf539d72d","1615715923","2021-03-14 09:58:43","0x75505190362d39876a63aba6bcda940d179b98ab","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xd92c18c8dbf846819512ab368154cbf6a4399669cc75c19031e62fb847e24962","1615717361","2021-03-14 10:22:41","0xc8c2fe4f62abb1be85c1b94658fd62ae87a6368b","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x607736c91ff6e446c3e13026b2338d324768799e1f89d3cb6cf7842ebb51efcd","1615719160","2021-03-14 10:52:40","0xe7294ce86f22d1e8a8eda1805ec4115797e7b044","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x7c190158b9a36b5571adb3b31544f2fceb49739270f1721b9cae759fa57429d7","1615719938","2021-03-14 11:05:38","0x3d1fbe339e64862d6fe91b58e4f5f70334957a37","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xe888bcb61cf39c255f8c0c451eaee997c90b68d12d03f607622125835d624275","1615722289","2021-03-14 11:44:49","0x46aef1f4da528d1fcf08ed3168e6dd0162b0caef","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xe870de8bac6e33e2405ba78ec4b03aed92408862b0da36417a49a84e94b610c9","1615722354","2021-03-14 11:45:54","0x5439db3b84cdd81ab1c9cf9e9920eb33ce25d51b","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xa0b19cff9e10d10e19b20f3f32abe0a16722b59bb148a06c0de79267761f344c","1615723065","2021-03-14 11:57:45","0x765dc1c6f388d20fa880fecfcbe6aabe1485f8ba","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xbe5f04b8014719eef33ba60e3fa4ed0e8ec48b121abbc5709b2cb9b8cc5c41ef","1615737165","2021-03-14 15:52:45","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","200.716175","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xbe5f04b8014719eef33ba60e3fa4ed0e8ec48b121abbc5709b2cb9b8cc5c41ef","1615737165","2021-03-14 15:52:45","0x78467084b9edc2672c28c5cd8f076dc6f2ec1a66","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","2,000","0xdfe691f37b6264a90ff507eb359c45d55037951c","Karma","KARMA",""
"0xf01acc031cf2e74aff8138e0da1a69de86138b986dc9d10270c62c8b1b92aeb6","1615737738","2021-03-14 16:02:18","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc","1,086.467294","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf01acc031cf2e74aff8138e0da1a69de86138b986dc9d10270c62c8b1b92aeb6","1615737738","2021-03-14 16:02:18","0x78467084b9edc2672c28c5cd8f076dc6f2ec1a66","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","10,000","0xdfe691f37b6264a90ff507eb359c45d55037951c","Karma","KARMA",""
"0xfd442c5e581d49143fbc1d22ca76250906857d6fc4d8a727eacf0d210fb6c085","1615776709","2021-03-15 02:51:49","0xea0f1f68d7c3f580a80e170a21ee0ce34cdcdd17","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0.95","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xe72bfbb1a3bbcb3dd9bd8ea5bdeaf43a92a3841d062e5057c410ef86a6f61f82","1615795543","2021-03-15 08:05:43","0x3a989fd973d81860e20e34c23e0f52969310b186","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","2.85","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x165180dd53741a17cd83d2d7b5a3f8dea583290ee9f88056add0651b202cb9b3","1615798852","2021-03-15 09:00:52","0x683a13465dc6aae0ef4e92e5e1763dc66c2bb1ba","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","2","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x7e9bf26a07b350620ccba7ee5ad97cae66128d0227643577808d28d5fbc3bf16","1615805190","2021-03-15 10:46:30","0x0681d8db095565fe8a346fa0277bffde9c0edbbf","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","9,954.018","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x0af63322cc8b5b6044e35583e7bd24e24f8854727c2d882e43284cf4dfd30eb8","1615805983","2021-03-15 10:59:43","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0x4aa42145aa6ebf72e164c9bbc74fbd3788045016","10,000","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xb8b69279dd3b9b90ae8e3891e464e904b145728fc78571ee0d8fd447685f59ba","1615871279","2021-03-16 05:07:59","0x88ff03f6a43c39b6d5217fb3d7269c458bab9430","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xd2b61f1a80626b6b62a5e6bd40df13611725af5d56b3a2b191d8d573f3a69e49","1615900708","2021-03-16 13:18:28","0xca9ed01feabe548a3c6fdcc2e65c2aef2129144a","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","2.85","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x3bde89c1ad836dcf1d46d5f5f03a5d0edbab07e44c3b701f6276ba3711286cac","1615901997","2021-03-16 13:39:57","0x6d4ee35d70ad6331000e370f079ad7df52e75005","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x354ddd462c1d327a78e91ce094ba5bf56d5bb8f305acbc2601e1da3075efa5ac","1615915392","2021-03-16 17:23:12","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0x30f938fed5de6e06a9a7cd2ac3517131c317b1e7","900","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xdea0ddea33d5a96cbddba3b790d71a4db63533641b00639482f01db4768b37cf","1615923229","2021-03-16 19:33:49","0x36da70f047098463df93fcdc0c2f9955970bf4bc","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","4.75","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x8c309bceec7177a2fb7dffdcb90fa1a27dbff8651f83924f10dc4f8d6a9c1bc1","1615931544","2021-03-16 21:52:24","0xa4dc2788bcc832095bba2b148a5d98d0dca270a6","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","1.045","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x230debb10e120864f05f434c99f14d3bbcaaacd83ee23440ce5f0fb390510071","1615952749","2021-03-17 03:45:49","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","0xa478c2975ab1ea89e8196811f51a7b7ade33eb11","1,216.801359436339316467","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x230debb10e120864f05f434c99f14d3bbcaaacd83ee23440ce5f0fb390510071","1615952749","2021-03-17 03:45:49","0xf647830cbd601ea7b6a3c1b38cf037f31ab6ce79","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","893.66207521252734502","0xd82bb924a1707950903e2c0a619824024e254cd1","DAOfi","DAOfi",""
"0x498b529100c9da65f215eafade3d91ce4d2f056783c395da657994c138049865","1615974534","2021-03-17 09:48:54","0x7098d5ee6c5f1d1641f3a872e9acf0b97cc8aa75","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","2.85","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xb7b17d4a5add12d55cf99adea5ef196c45613163356499844f499f0a8981b7b3","1615982200","2021-03-17 11:56:40","0xd551234ae421e3bcba99a0da6d736074f22192ff","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","30,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x33a17158971c90f17274a53687ce22bf42cebff29e701dd429a436f2a998dc5b","1615988971","2021-03-17 13:49:31","0x91d5cf7a0be937e68a8b02f7f96eb98759c5d4d1","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","10,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe722f2c7832716ad91de44215a44c3a3ae13dca81aa37cca7012fd682addb0fb","1615999478","2021-03-17 16:44:38","0xbfa43bf6e9fb6d5cc253ff23c31f2b86a739bb98","0x9ac9c636404c8d46d9eb966d7179983ba5a3941a","30,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
